GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1308295495,20260610,202606,2026,2026.4384,ISR,ISRAEL,ISR,,,,,,,,LBN,TYRE,LBN,,,,,,,,0,130,130,13,3,-4.4,2,1,2,-3.25018896447468,1,Pakistan,PK,PK,,30,70,PK,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,1,Pakistan,PK,PK,,30,70,PK,20260610020000,https://www.butlereagle.com/20260609/u-s-says-it-has-begun-strikes-against-iran-following-crash-of-army-apache/
1308295496,20260610,202606,2026,2026.4384,ISR,JERUSALEM,ISR,,,,,,,,OPP,RIOTER,,,,,,OPP,,,0,141,141,14,3,-6.5,6,1,6,-7.98668885191348,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Beit Shemesh, Yerushalayim, Israel",IS,IS06,18315,31.7496,34.9888,-779468,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20260610020000,https://www.ynetnews.com/article/hkaxifi11gg
1308295497,20260610,202606,2026,2026.4384,ISR,ISRAEL,ISR,,,,,,,,PSE,GAZA,PSE,,,,,,,,0,112,112,11,3,-2.0,1,1,1,-5.44554455445544,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20260610020000,https://forward.com/fast-forward/830501/colombian-president-gustavo-petro-sparks-outcry-over-tweet-reading-heil-hitler/
1308295498,20260610,202606,2026,2026.4384,ISR,ISRAEL,ISR,,,,,,,,PSE,GAZA,PSE,,,,,,,,0,120,120,12,3,-4.0,1,1,1,-5.44554455445544,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Espriella, NariñO, Colombia",CO,CO20,18585,1.43333,-77.4167,-584657,20260610020000,https://forward.com/fast-forward/830501/colombian-president-gustavo-petro-sparks-outcry-over-tweet-reading-heil-hitler/
1308295499,20260610,202606,2026,2026.4384,ISR,ISRAEL,ISR,,,,,,,,PSE,GAZA,PSE,,,,,,,,0,161,161,16,4,-4.0,1,1,1,-5.44554455445544,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20260610020000,https://forward.com/fast-forward/830501/colombian-president-gustavo-petro-sparks-outcry-over-tweet-reading-heil-hitler/
1308295500,20260610,202606,2026,2026.4384,ISRGOV,ISRAEL,ISR,,,,,GOV,,,ARG,ARGENTINA,ARG,,,,,,,,1,042,042,04,1,1.9,1,1,1,1.58394931362196,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,22379,-34.5875,-58.6725,-979186,4,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,22379,-34.5875,-58.6725,-979186,20260610020000,https://forward.com/fast-forward/830561/milei-praises-judeo-christian-values-at-chabad-event-as-argentina-courts-european-jews/
1308295501,20260610,202606,2026,2026.4384,ISRGOV,ISRAEL,ISR,,,,,GOV,,,IRN,IRAN,IRN,,,,,,,,1,0871,087,08,2,9.0,2,1,2,-7.21271393643032,4,"University Of Haifa, H_efa, Israel",IS,IS04,18312,32.7618,35.0195,11470486,4,"University Of Haifa, H_efa, Israel",IS,IS04,18312,32.7618,35.0195,11470486,4,"University Of Haifa, H_efa, Israel",IS,IS04,18312,32.7618,35.0195,11470486,20260610020000,https://themedialine.org/top-stories/hezbollah-was-meant-to-help-hezbollah-not-the-opposite-haifa-university-professor-tells-tml/
1308295502,20260610,202606,2026,2026.4384,ISRGOV,ISRAEL,ISR,,,,,GOV,,,ISR,ISRAEL,ISR,,,,,,,,1,111,111,11,3,-2.0,4,1,4,-5.44554455445544,1,Uruguay,UY,UY,,-33,-56,UY,1,Uruguay,UY,UY,,-33,-56,UY,1,United States,US,US,,39.828175,-98.5795,US,20260610020000,https://forward.com/fast-forward/830501/colombian-president-gustavo-petro-sparks-outcry-over-tweet-reading-heil-hitler/
1308295503,20260610,202606,2026,2026.4384,ISRGOV,ISRAEL,ISR,,,,,GOV,,,ISR,ISRAEL,ISR,,,,,,,,1,111,111,11,3,-2.0,6,1,6,-5.44554455445544,1,Uruguay,UY,UY,,-33,-56,UY,1,Uruguay,UY,UY,,-33,-56,UY,1,Uruguay,UY,UY,,-33,-56,UY,20260610020000,https://forward.com/fast-forward/830501/colombian-president-gustavo-petro-sparks-outcry-over-tweet-reading-heil-hitler/
1308295504,20260610,202606,2026,2026.4384,ISRGOV,ISRAEL,ISR,,,,,GOV,,,JOR,JORDANIAN,JOR,,,,,,,,1,051,051,05,1,3.4,1,1,1,-6.74603174603174,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20260610020000,https://forward.com/fast-forward/830555/france-bans-smotrich-as-6-countries-impose-new-sanctions-over-israeli-settler-violence/
1308295505,20260610,202606,2026,2026.4384,ISRGOV,ISRAEL,ISR,,,,,GOV,,,JOR,JORDANIAN,JOR,,,,,,,,1,051,051,05,1,3.4,1,1,1,-6.74603174603174,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,1,Jordan,JO,JO,,31,36,JO,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20260610020000,https://forward.com/fast-forward/830555/france-bans-smotrich-as-6-countries-impose-new-sanctions-over-israeli-settler-violence/
1308295506,20260610,202606,2026,2026.4384,ISRGOV,ISRAEL,ISR,,,,,GOV,,,MED,MEDIA,,,,,,MED,,,1,010,010,01,1,0.0,2,1,2,-7.21271393643032,4,"University Of Haifa, H_efa, Israel",IS,IS04,18312,32.7618,35.0195,11470486,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260610020000,https://themedialine.org/top-stories/hezbollah-was-meant-to-help-hezbollah-not-the-opposite-haifa-university-professor-tells-tml/
1308295507,20260610,202606,2026,2026.4384,ISRGOV,ISRAEL,ISR,,,,,GOV,,,MED,MEDIA,,,,,,MED,,,1,010,010,01,1,0.0,2,1,2,-7.21271393643032,4,"University Of Haifa, H_efa, Israel",IS,IS04,18312,32.7618,35.0195,11470486,4,"University Of Haifa, H_efa, Israel",IS,IS04,18312,32.7618,35.0195,11470486,4,"University Of Haifa, H_efa, Israel",IS,IS04,18312,32.7618,35.0195,11470486,20260610020000,https://themedialine.org/top-stories/hezbollah-was-meant-to-help-hezbollah-not-the-opposite-haifa-university-professor-tells-tml/
1308295508,20260610,202606,2026,2026.4384,ISRMIL,ISRAEL,ISR,,,,,MIL,,,ISR,ISRAEL,ISR,,,,,,,,0,040,040,04,1,1.0,2,1,2,-3.25018896447468,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,1,Israel,IS,IS,,31.5,34.75,IS,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,20260610020000,https://www.butlereagle.com/20260609/u-s-says-it-has-begun-strikes-against-iran-following-crash-of-army-apache/
1308295509,20260610,202606,2026,2026.4384,ISRMIL,ISRAEL,ISR,,,,,MIL,,,LBN,LEBANON,LBN,,,,,,,,0,130,130,13,3,-4.4,1,1,1,-3.25018896447468,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260610020000,https://www.butlereagle.com/20260609/u-s-says-it-has-begun-strikes-against-iran-following-crash-of-army-apache/
1308295510,20260610,202606,2026,2026.4384,ITA,ITALY,ITA,,,,,,,,,,,,,,,,,,1,043,043,04,1,2.8,1,1,1,0,1,Italy,IT,IT,,42.833333,12.833333,IT,0,,,,,,,,1,Russia,RS,RS,,60,100,RS,20260610020000,https://economictimes.indiatimes.com/news/science/nasas-artemis-iii-crew-a-test-pilot-an-italian-a-record-holder-and-a-first-timer/articleshow/131622523.cms
1308295511,20260610,202606,2026,2026.4384,ITA,ITALY,ITA,,,,,,,,EDU,STUDENT,,,,,,EDU,,,0,071,071,07,2,7.4,3,1,3,2.31910946196661,1,Italy,IT,IT,,42.833333,12.833333,IT,1,Italy,IT,IT,,42.833333,12.833333,IT,1,Italy,IT,IT,,42.833333,12.833333,IT,20260610020000,"http://www.sitkasentinel.com/stories/sitka-student-exchanges-face-uncertain-times,147613"
1308295512,20260610,202606,2026,2026.4384,JAN,JAIN,,,,JAN,,,,,,,,,,,,,,,0,010,010,01,1,0.0,4,1,4,-2.9296875,1,India,IN,IN,,20,77,IN,0,,,,,,,,1,India,IN,IN,,20,77,IN,20260610020000,https://economictimes.indiatimes.com/tech/technology/outcome-based-contracts-risk-revenue-growth-for-tech-firms/articleshow/131619664.cms
1308295513,20260610,202606,2026,2026.4384,JEW,JUDAISM,,,,JEW,,,,,ISR,ISRAEL,ISR,,,,,,,,0,015,015,01,1,0.0,10,1,10,0.65451145395044,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20260610020000,https://www.camera.org/article/crisis-magazine-interview-features-problems-relating-to-israel-and-zionism/
1308295514,20260610,202606,2026,2026.4384,JEWHSD010,CHABAD LUBAVITCH,,,,JEW,HSD,,,,ARGGOV,ARGENTINE,ARG,,,,,GOV,,,1,040,040,04,1,1.0,3,1,3,1.58394931362196,4,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,22379,-34.5875,-58.6725,-979186,4,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,22379,-34.5875,-58.6725,-979186,4,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,22379,-34.5875,-58.6725,-979186,20260610020000,https://forward.com/fast-forward/830561/milei-praises-judeo-christian-values-at-chabad-event-as-argentina-courts-european-jews/
1308295515,20260610,202606,2026,2026.4384,JEWHSD010,CHABAD,,,,JEW,HSD,,,,ARGGOV,ARGENTINA,ARG,,,,,GOV,,,1,043,043,04,1,2.8,10,1,10,1.58394931362196,4,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,22379,-34.5875,-58.6725,-979186,4,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,22379,-34.5875,-58.6725,-979186,4,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,22379,-34.5875,-58.6725,-979186,20260610020000,https://forward.com/fast-forward/830561/milei-praises-judeo-christian-values-at-chabad-event-as-argentina-courts-european-jews/
1308295516,20260610,202606,2026,2026.4384,JEWUDXOPP,HAREDI,,,,JEW,UDX,OPP,,,,,,,,,,,,,0,1712,171,17,4,-9.2,10,1,10,-7.98668885191348,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,0,,,,,,,,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20260610020000,https://www.ynetnews.com/article/hkaxifi11gg
1308295517,20260610,202606,2026,2026.4384,JEWUDXOPP,HAREDI,,,,JEW,UDX,OPP,,,JUD,SUPREME COURT,,,,,,JUD,,,0,042,042,04,1,1.9,10,1,10,-7.98668885191348,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20260610020000,https://www.ynetnews.com/article/hkaxifi11gg
1308295518,20260610,202606,2026,2026.4384,JPN,JAPAN,JPN,,,,,,,,CVL,ENGINEER,,,,,,CVL,,,0,173,173,17,4,-5.0,2,1,2,-4.43307757885763,4,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,4,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,4,"Taipei, T'ai-pei, Taiwan",TW,TW03,13277,25.0478,121.532,-2637882,20260610020000,https://www.businesstimes.com.sg/international/taiwan-eyes-curbs-ai-chip-sales-china-align-us
1308295519,20260610,202606,2026,2026.4384,JUD,LAWYER,,,,,,JUD,,,,,,,,,,,,,0,010,010,01,1,0.0,10,1,10,-2.57338158423804,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,0,,,,,,,,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20260610020000,https://www.eurasiareview.com/10062026-russia-literature-confiscation-destruction-fines-for-lack-of-full-official-name-analysis/
1308295520,20260610,202606,2026,2026.4384,JUD,JUDGE,,,,,,JUD,,,,,,,,,,,,,0,010,010,01,1,0.0,8,1,8,-2.57338158423804,4,"Pyatigorsk, Stavropol'skiy Kray, Russia",RS,RS70,25099,44.0486,43.0594,-2990203,0,,,,,,,,4,"Pyatigorsk, Stavropol'skiy Kray, Russia",RS,RS70,25099,44.0486,43.0594,-2990203,20260610020000,https://www.eurasiareview.com/10062026-russia-literature-confiscation-destruction-fines-for-lack-of-full-official-name-analysis/
1308295521,20260610,202606,2026,2026.4384,JUD,JUDGE,,,,,,JUD,,,,,,,,,,,,,0,010,010,01,1,0.0,2,1,2,-2.57338158423804,4,"Stavropol, Stavropol'skiy Kray, Russia",RS,RS70,25099,45.0428,41.9734,-3011273,0,,,,,,,,4,"Pyatigorsk, Stavropol'skiy Kray, Russia",RS,RS70,25099,44.0486,43.0594,-2990203,20260610020000,https://www.eurasiareview.com/10062026-russia-literature-confiscation-destruction-fines-for-lack-of-full-official-name-analysis/
1308295522,20260610,202606,2026,2026.4384,JUD,ADVOCATE,,,,,,JUD,,,,,,,,,,,,,0,013,013,01,1,0.4,10,1,10,0,2,"Mississippi, United States",US,USMS,,32.7673,-89.6812,MS,0,,,,,,,,2,"Mississippi, United States",US,USMS,,32.7673,-89.6812,MS,20260610020000,https://www.actionnews5.com/2026/06/09/giant-iud-display-near-mississippi-state-capitol-highlights-contraception-access-concerns/
1308295523,20260610,202606,2026,2026.4384,JUD,SUPERIOR COURT,,,,,,JUD,,,,,,,,,,,,,1,020,020,02,1,3.0,2,1,2,-2.78688524590164,3,"Napa County, California, United States",US,USCA,CA055,38.4832,-122.334,277292,0,,,,,,,,3,"Napa County, California, United States",US,USCA,,38.4832,-122.334,277292,20260610020000,https://napavalleyregister.com/news/hart-board-seat-vacated/article_76c480bc-4fe8-478c-b668-9e0a8cf6a653.html
1308295524,20260610,202606,2026,2026.4384,JUD,SUPREME COURT,,,,,,JUD,,,,,,,,,,,,,0,042,042,04,1,1.9,4,1,4,0,3,"San Francisco, California, United States",US,USCA,CA075,37.7749,-122.419,277593,0,,,,,,,,3,"San Francisco, California, United States",US,USCA,,37.7749,-122.419,277593,20260610020000,https://economictimes.indiatimes.com/tech/technology/h-1b-workers-get-relief-as-us-court-scraps-100000-fee-employers-may-accelerate-filings/articleshow/131614700.cms
1308295525,20260610,202606,2026,2026.4384,JUD,SUPREME COURT,,,,,,JUD,,,,,,,,,,,,,0,042,042,04,1,1.9,1,1,1,0,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,0,,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260610020000,https://economictimes.indiatimes.com/tech/technology/h-1b-workers-get-relief-as-us-court-scraps-100000-fee-employers-may-accelerate-filings/articleshow/131614700.cms
1308295526,20260610,202606,2026,2026.4384,JUD,DEFENSE ATTORNEY,,,,,,JUD,,,,,,,,,,,,,0,043,043,04,1,2.8,6,1,6,-12.1495327102803,3,"Memorial High School, Texas, United States",US,USTX,TX201,29.781,-95.522,1374875,0,,,,,,,,3,"Memorial High School, Texas, United States",US,USTX,,29.781,-95.522,1374875,20260610020000,https://www.thenews.com.pk/latest/1405376-karmelo-anthony-sentenced-to-35-years-in-prison-in-austin-metcalfs-murder-case
1308295527,20260610,202606,2026,2026.4384,JUD,JUDGE,,,,,,JUD,,,,,,,,,,,,,1,060,060,06,2,6.0,10,1,10,-7.2502210433245,2,"Mississippi, United States",US,USMS,,32.7673,-89.6812,MS,0,,,,,,,,2,"Mississippi, United States",US,USMS,,32.7673,-89.6812,MS,20260610020000,https://www.jdjournal.com/2026/06/09/judge-disqualifies-lawyers-ai-misuse-lawsuit/
1308295528,20260610,202606,2026,2026.4384,JUD,LAWYER,,,,,,JUD,,,,,,,,,,,,,1,070,070,07,2,7.0,10,1,10,-7.2502210433245,2,"Mississippi, United States",US,USMS,,32.7673,-89.6812,MS,0,,,,,,,,2,"Mississippi, United States",US,USMS,,32.7673,-89.6812,MS,20260610020000,https://www.jdjournal.com/2026/06/09/judge-disqualifies-lawyers-ai-misuse-lawsuit/
1308295529,20260610,202606,2026,2026.4384,JUD,MAGISTRATE,,,,,,JUD,,,,,,,,,,,,,0,110,110,11,3,-2.0,8,1,8,-2.57338158423804,4,"Sochi, Krasnodarskiy Kray, Russia",RS,RS38,25065,43.5992,39.7257,-3006514,0,,,,,,,,4,"Sochi, Krasnodarskiy Kray, Russia",RS,RS38,25065,43.5992,39.7257,-3006514,20260610020000,https://www.eurasiareview.com/10062026-russia-literature-confiscation-destruction-fines-for-lack-of-full-official-name-analysis/
1308295530,20260610,202606,2026,2026.4384,JUD,JUDGE,,,,,,JUD,,,,,,,,,,,,,0,115,115,11,3,-2.0,10,1,10,0.6418485237484,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260610020000,https://www.turnto23.com/science-and-tech/artificial-intelligence/openai-files-paperwork-opening-the-door-to-becoming-a-publicly-traded-company
1308295531,20260610,202606,2026,2026.4384,JUD,ATTORNEY,,,,,,JUD,,,,,,,,,,,,,0,1233,123,12,3,-4.0,10,1,10,-0.90909090909091,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260610020000,https://www.hudsonstarobserver.com/metered-mining-proposing-a-data-center-in-hammond-gets-its-conditional-use-permit-after-all/article_9c703e0b-1eb8-4e48-91d3-f422f5cdeef1.html
1308295532,20260610,202606,2026,2026.4384,JUD,MAGISTRATE,,,,,,JUD,,,,,,,,,,,,,0,172,172,17,4,-5.0,2,1,2,-2.57338158423804,4,"Neftekumsk, Stavropol'skiy Kray, Russia",RS,RS70,25099,44.6667,44.9167,-2963573,0,,,,,,,,4,"Neftekumsk, Stavropol'skiy Kray, Russia",RS,RS70,25099,44.6667,44.9167,-2963573,20260610020000,https://www.eurasiareview.com/10062026-russia-literature-confiscation-destruction-fines-for-lack-of-full-official-name-analysis/
1308295533,20260610,202606,2026,2026.4384,JUD,JUDGE,,,,,,JUD,,,,,,,,,,,,,0,172,172,17,4,-5.0,3,1,3,-7.2502210433245,2,"Mississippi, United States",US,USMS,,32.7673,-89.6812,MS,0,,,,,,,,2,"Mississippi, United States",US,USMS,,32.7673,-89.6812,MS,20260610020000,https://www.jdjournal.com/2026/06/09/judge-disqualifies-lawyers-ai-misuse-lawsuit/
1308295534,20260610,202606,2026,2026.4384,JUD,MAGISTRATE,,,,,,JUD,,,,,,,,,,,,,0,173,173,17,4,-5.0,10,1,10,-2.57338158423804,4,"Bolshaya Murta, Krasnoyarskiy Kray, Russia",RS,RS39,25066,56.9058,93.1497,-2888697,0,,,,,,,,4,"Bolshaya Murta, Krasnoyarskiy Kray, Russia",RS,RS39,25066,56.9058,93.1497,-2888697,20260610020000,https://www.eurasiareview.com/10062026-russia-literature-confiscation-destruction-fines-for-lack-of-full-official-name-analysis/
1308295535,20260610,202606,2026,2026.4384,JUD,DISTRICT COURT,,,,,,JUD,,,,,,,,,,,,,0,173,173,17,4,-5.0,5,1,5,-7.27272727272728,1,New Zealand,NZ,NZ,,-42,174,NZ,0,,,,,,,,1,New Zealand,NZ,NZ,,-42,174,NZ,20260610020000,https://www.scoop.co.nz/stories/AK2606/S00323/charges-laid-following-serious-assault-at-masjid.htm
1308295536,20260610,202606,2026,2026.4384,JUD,SUPERIOR COURT,,,,,,JUD,,,,,,,,,,,,,1,174,174,17,4,-5.0,2,1,2,-2.78688524590164,3,"Napa Valley, California, United States",US,USCA,CA055,38.2594,-122.289,234352,0,,,,,,,,3,"Napa Valley, California, United States",US,USCA,,38.2594,-122.289,234352,20260610020000,https://napavalleyregister.com/news/hart-board-seat-vacated/article_76c480bc-4fe8-478c-b668-9e0a8cf6a653.html
1308295537,20260610,202606,2026,2026.4384,JUD,DISTRICT COURT,,,,,,JUD,,,,,,,,,,,,,0,180,180,18,4,-9.0,10,1,10,-8.26542491268917,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260610020000,https://www.michigansthumb.com/news/article/butterfield-contempt-court-outburst-22298234.php
1308295538,20260610,202606,2026,2026.4384,JUD,ADVOCATE,,,,,,JUD,,,,,,,,,,,,,1,180,180,18,4,-9.0,2,1,2,-0.5464480874317,3,"Crossroads Church, Louisiana, United States",US,USLA,LA069,31.7574,-93.3616,534286,0,,,,,,,,3,"Crossroads Church, Louisiana, United States",US,USLA,,31.7574,-93.3616,534286,20260610020000,https://www.kplctv.com/2026/06/10/she-meant-everything-tammy-vincent-longtime-advocate-swla-sexual-assault-survivors-passes-away/
1308295539,20260610,202606,2026,2026.4384,JUD,ADVOCATE,,,,,,JUD,,,,,,,,,,,,,1,180,180,18,4,-9.0,2,1,2,-0.5464480874317,3,"Lake Charles Memorial Hospital, Louisiana, United States",US,USLA,LA019,30.2043,-93.1974,554978,0,,,,,,,,3,"Oak Park, Louisiana, United States",US,USLA,,30.4594,-91.0721,559120,20260610020000,https://www.kplctv.com/2026/06/10/she-meant-everything-tammy-vincent-longtime-advocate-swla-sexual-assault-survivors-passes-away/
1308295540,20260610,202606,2026,2026.4384,JUD,ADVOCATE,,,,,,JUD,,,,,,,,,,,,,1,180,180,18,4,-9.0,6,1,6,-0.5464480874317,3,"Oak Park, Louisiana, United States",US,USLA,LA033,30.4594,-91.0721,559120,0,,,,,,,,3,"Oak Park, Louisiana, United States",US,USLA,,30.4594,-91.0721,559120,20260610020000,https://www.kplctv.com/2026/06/10/she-meant-everything-tammy-vincent-longtime-advocate-swla-sexual-assault-survivors-passes-away/
1308295541,20260610,202606,2026,2026.4384,JUD,PROSECUTOR,,,,,,JUD,,,,,,,,,,,,,0,190,190,19,4,-10.0,10,1,10,-4.43307757885763,4,"Taipei, T'ai-pei, Taiwan",TW,TW03,13277,25.0478,121.532,-2637882,0,,,,,,,,4,"Taipei, T'ai-pei, Taiwan",TW,TW03,13277,25.0478,121.532,-2637882,20260610020000,https://www.businesstimes.com.sg/international/taiwan-eyes-curbs-ai-chip-sales-china-align-us
1308295542,20260610,202606,2026,2026.4384,JUD,HIGH COURT,,,,,,JUD,,,,,,,,,,,,,0,190,190,19,4,-10.0,10,1,10,-2.80979827089337,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,0,,,,,,,,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20260610020000,https://www.ynetnews.com/article/sjfaxelzfe
1308295543,20260610,202606,2026,2026.4384,JUD,ATTORNEY,,,,,,JUD,,,,,,,,,,,,,0,190,190,19,4,-10.0,2,1,2,-10.062893081761,3,"Summit County, Utah, United States",US,USUT,UT043,40.8744,-110.876,1448035,0,,,,,,,,3,"Summit County, Utah, United States",US,USUT,,40.8744,-110.876,1448035,20260610020000,https://www.kpcw.org/summit-county/2026-06-09/kouri-richins-appeals-aggravated-murder-conviction
1308295544,20260610,202606,2026,2026.4384,JUD,SUPREME COURT,,,,,,JUD,,,CVL,PRIVATE CITIZEN,,,,,,CVL,,,0,010,010,01,1,0.0,1,1,1,-2.57338158423804,5,"Kabardino-Balkariya, Kabardino-Balkariya, Russia",RS,RS22,25097,43.5,43.5,-2918183,5,"Kabardino-Balkariya, Kabardino-Balkariya, Russia",RS,RS22,25097,43.5,43.5,-2918183,5,"Kabardino-Balkariya, Kabardino-Balkariya, Russia",RS,RS22,25097,43.5,43.5,-2918183,20260610020000,https://www.eurasiareview.com/10062026-russia-literature-confiscation-destruction-fines-for-lack-of-full-official-name-analysis/
1308295545,20260610,202606,2026,2026.4384,JUD,SUPREME COURT,,,,,,JUD,,,CVL,PRIVATE CITIZEN,,,,,,CVL,,,0,010,010,01,1,0.0,3,1,3,-2.57338158423804,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,5,"Kabardino-Balkariya, Kabardino-Balkariya, Russia",RS,RS22,25097,43.5,43.5,-2918183,5,"Kabardino-Balkariya, Kabardino-Balkariya, Russia",RS,RS22,25097,43.5,43.5,-2918183,20260610020000,https://www.eurasiareview.com/10062026-russia-literature-confiscation-destruction-fines-for-lack-of-full-official-name-analysis/
1308295546,20260610,202606,2026,2026.4384,JUD,SUPREME COURT,,,,,,JUD,,,CVL,PRIVATE CITIZEN,,,,,,CVL,,,0,010,010,01,1,0.0,1,1,1,-2.57338158423804,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20260610020000,https://www.eurasiareview.com/10062026-russia-literature-confiscation-destruction-fines-for-lack-of-full-official-name-analysis/
1308295547,20260610,202606,2026,2026.4384,JUD,ATTORNEY,,,,,,JUD,,,CVL,VILLAGE,,,,,,CVL,,,0,112,112,11,3,-2.0,10,1,10,-0.90909090909091,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260610020000,https://www.hudsonstarobserver.com/metered-mining-proposing-a-data-center-in-hammond-gets-its-conditional-use-permit-after-all/article_9c703e0b-1eb8-4e48-91d3-f422f5cdeef1.html
